Well_permit_num	Operator	County	Municipality	Latitude	Longitude	Start_date	Prod_mcfe_model_na	Prod_period_max	Oil_bbl_model	Gas_mcf_model	Gas_mcf_model_cumsum	Oil_bbl_model_cumsum	Date_model	Production_date_model	Prod_mcfe	Prod_mcfe_model	Gas_mcf_model_na	Gas_mcf_model_zero	Oil_bbl_model_zero	Prod_mcfe_model_zero	Prod_period
015-20521	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.770289	-76.840492	2010-09-01	7888.937564	62	0	7888.937564	3268397.491	0	2017-12-01	2017-12-01	7888.937564	7888.937564	7888.937564	7888.937564	0	7888.937564	87
015-20521	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.770289	-76.840492	2010-09-01	5836.192066	62	0	5836.192066	3349108.464	0	2018-12-01	2018-12-01	5836.192066	5836.192066	5836.192066	5836.192066	0	5836.192066	99
015-20521	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.770289	-76.840492	2010-09-01	4317.58238	62	0	4317.58238	3408817.993	0	2019-12-01	2019-12-01	4317.58238	4317.58238	4317.58238	4317.58238	0	4317.58238	111
015-20523	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.770297	-76.84075	2010-09-01	15534.2408	62	0	15534.2408	3714897.317	0	2016-12-01	2016-12-01	15534.2408	15534.2408	15534.2408	15534.2408	0	15534.2408	75
015-20523	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.770297	-76.84075	2010-09-01	11492.14482	62	0	11492.14482	3873826.664	0	2017-12-01	2017-12-01	11492.14482	11492.14482	11492.14482	11492.14482	0	11492.14482	87
015-20523	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.770297	-76.84075	2010-09-01	8501.824719	62	0	8501.824719	3991401.71	0	2018-12-01	2018-12-01	8501.824719	8501.824719	8501.824719	8501.824719	0	8501.824719	99
015-20523	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.770297	-76.84075	2010-09-01	6289.602569	62	0	6289.602569	4078383.074	0	2019-12-01	2019-12-01	6289.602569	6289.602569	6289.602569	6289.602569	0	6289.602569	111
033-26823	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162718	-78.45322	2010-09-01	9743.76617	62	0	9743.76617	1851576.988	0	2016-12-01	2016-12-01	9743.76617	9743.76617	9743.76617	9743.76617	0	9743.76617	75
033-26823	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162718	-78.45322	2010-09-01	7208.383936	62	0	7208.383936	1951264.537	0	2017-12-01	2017-12-01	7208.383936	7208.383936	7208.383936	7208.383936	0	7208.383936	87
033-26823	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162718	-78.45322	2010-09-01	5332.722283	62	0	5332.722283	2025012.831	0	2018-12-01	2018-12-01	5332.722283	5332.722283	5332.722283	5332.722283	0	5332.722283	99
033-26823	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162718	-78.45322	2010-09-01	3945.118239	62	0	3945.118239	2079571.408	0	2019-12-01	2019-12-01	3945.118239	3945.118239	3945.118239	3945.118239	0	3945.118239	111
033-26829	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162593	-78.45329	2010-09-01	8849.729024	62	0	8849.729024	1512717.766	0	2016-12-01	2016-12-01	8849.729024	8849.729024	8849.729024	8849.729024	0	8849.729024	75
033-26829	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162593	-78.45329	2010-09-01	6546.980235	62	0	6546.980235	1603258.506	0	2017-12-01	2017-12-01	6546.980235	6546.980235	6546.980235	6546.980235	0	6546.980235	87
033-26829	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162593	-78.45329	2010-09-01	4843.419509	62	0	4843.419509	1670240.041	0	2018-12-01	2018-12-01	4843.419509	4843.419509	4843.419509	4843.419509	0	4843.419509	99
033-26829	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162593	-78.45329	2010-09-01	3583.134773	62	0	3583.134773	1719792.607	0	2019-12-01	2019-12-01	3583.134773	3583.134773	3583.134773	3583.134773	0	3583.134773	111
033-26873	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162765	-78.453153	2010-09-01	12208.31844	62	0	12208.31844	2149001.173	0	2016-12-01	2016-12-01	12208.31844	12208.31844	12208.31844	12208.31844	0	12208.31844	75
033-26873	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162765	-78.453153	2010-09-01	9031.645981	62	0	9031.645981	2273903.323	0	2017-12-01	2017-12-01	9031.645981	9031.645981	9031.645981	9031.645981	0	9031.645981	87
033-26873	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162765	-78.453153	2010-09-01	6681.561387	62	0	6681.561387	2366305.238	0	2018-12-01	2018-12-01	6681.561387	6681.561387	6681.561387	6681.561387	0	6681.561387	99
033-26873	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.162765	-78.453153	2010-09-01	4942.981895	62	0	4942.981895	2434663.66	0	2019-12-01	2019-12-01	4942.981895	4942.981895	4942.981895	4942.981895	0	4942.981895	111
051-24333	PHILLIPS EXPLORATION INC	FAYETTE	DUNBAR	40.008283	-79.649969	2010-09-01	7922.9166	62	0	7922.9166	1674623.719	0	2016-12-01	2016-12-01	7922.9166	7922.9166	7922.9166	7922.9166	0	7922.9166	75
051-24333	PHILLIPS EXPLORATION INC	FAYETTE	DUNBAR	40.008283	-79.649969	2010-09-01	5861.329567	62	0	5861.329567	1755682.329	0	2017-12-01	2017-12-01	5861.329567	5861.329567	5861.329567	5861.329567	0	5861.329567	87
051-24333	PHILLIPS EXPLORATION INC	FAYETTE	DUNBAR	40.008283	-79.649969	2010-09-01	4336.178964	62	0	4336.178964	1815649.036	0	2018-12-01	2018-12-01	4336.178964	4336.178964	4336.178964	4336.178964	0	4336.178964	99
051-24333	PHILLIPS EXPLORATION INC	FAYETTE	DUNBAR	40.008283	-79.649969	2010-09-01	3207.881043	62	0	3207.881043	1860012.073	0	2019-12-01	2019-12-01	3207.881043	3207.881043	3207.881043	3207.881043	0	3207.881043	111
063-36827	XTO ENERGY INC	INDIANA	CENTER	40.534092	-79.198464	2010-09-01	14955.56921	62	0	14955.56921	2523802.237	0	2016-12-01	2016-12-01	14955.56921	14955.56921	14955.56921	14955.56921	0	14955.56921	75
063-36827	XTO ENERGY INC	INDIANA	CENTER	40.534092	-79.198464	2010-09-01	11064.0468	62	0	11064.0468	2676811.249	0	2017-12-01	2017-12-01	11064.0468	11064.0468	11064.0468	11064.0468	0	11064.0468	87
063-36827	XTO ENERGY INC	INDIANA	CENTER	40.534092	-79.198464	2010-09-01	8185.12019	62	0	8185.12019	2790006.465	0	2018-12-01	2018-12-01	8185.12019	8185.12019	8185.12019	8185.12019	0	8185.12019	99
063-36827	XTO ENERGY INC	INDIANA	CENTER	40.534092	-79.198464	2010-09-01	6055.306322	62	0	6055.306322	2873747.654	0	2019-12-01	2019-12-01	6055.306322	6055.306322	6055.306322	6055.306322	0	6055.306322	111
081-20294	XTO ENERGY INC	LYCOMING	PENN	41.247358	-76.649397	2010-09-01	36479.18002	62	0	36479.18002	4698602.677	0	2016-12-01	2016-12-01	36479.18002	36479.18002	36479.18002	36479.18002	0	36479.18002	75
081-20294	XTO ENERGY INC	LYCOMING	PENN	41.247358	-76.649397	2010-09-01	26987.09417	62	0	26987.09417	5071817.714	0	2017-12-01	2017-12-01	26987.09417	26987.09417	26987.09417	26987.09417	0	26987.09417	87
081-20294	XTO ENERGY INC	LYCOMING	PENN	41.247358	-76.649397	2010-09-01	19964.90194	62	0	19964.90194	5347920.12	0	2018-12-01	2018-12-01	19964.90194	19964.90194	19964.90194	19964.90194	0	19964.90194	99
081-20294	XTO ENERGY INC	LYCOMING	PENN	41.247358	-76.649397	2010-09-01	14769.92325	62	0	14769.92325	5552179.141	0	2019-12-01	2019-12-01	14769.92325	14769.92325	14769.92325	14769.92325	0	14769.92325	111
081-20296	XTO ENERGY INC	LYCOMING	MORELAND	41.221611	-76.629614	2010-09-01	11394.51327	62	0	11394.51327	2594045.432	0	2016-12-01	2016-12-01	11394.51327	11394.51327	11394.51327	11394.51327	0	11394.51327	75
081-20296	XTO ENERGY INC	LYCOMING	MORELAND	41.221611	-76.629614	2010-09-01	8429.597449	62	0	8429.597449	2710621.619	0	2017-12-01	2017-12-01	8429.597449	8429.597449	8429.597449	8429.597449	0	8429.597449	87
081-20296	XTO ENERGY INC	LYCOMING	MORELAND	41.221611	-76.629614	2010-09-01	6236.169237	62	0	6236.169237	2796864.032	0	2018-12-01	2018-12-01	6236.169237	6236.169237	6236.169237	6236.169237	0	6236.169237	99
081-20296	XTO ENERGY INC	LYCOMING	MORELAND	41.221611	-76.629614	2010-09-01	4613.483263	62	0	4613.483263	2860665.689	0	2019-12-01	2019-12-01	4613.483263	4613.483263	4613.483263	4613.483263	0	4613.483263	111
105-21616	ULTRA RESOURCES INC	POTTER	WEST BRANCH	41.685808	-77.604226	2010-09-01	14775.03464	62	0	14775.03464	1579317.56	0	2016-12-01	2016-12-01	14775.03464	14775.03464	14775.03464	14775.03464	0	14775.03464	75
105-21616	ULTRA RESOURCES INC	POTTER	WEST BRANCH	41.685808	-77.604226	2010-09-01	10930.48833	62	0	10930.48833	1730479.541	0	2017-12-01	2017-12-01	10930.48833	10930.48833	10930.48833	10930.48833	0	10930.48833	87
105-21616	ULTRA RESOURCES INC	POTTER	WEST BRANCH	41.685808	-77.604226	2010-09-01	8086.314378	62	0	8086.314378	1842308.332	0	2018-12-01	2018-12-01	8086.314378	8086.314378	8086.314378	8086.314378	0	8086.314378	99
105-21616	ULTRA RESOURCES INC	POTTER	WEST BRANCH	41.685808	-77.604226	2010-09-01	5982.210333	62	0	5982.210333	1925038.649	0	2019-12-01	2019-12-01	5982.210333	5982.210333	5982.210333	5982.210333	0	5982.210333	111
117-20375	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672914	-76.969647	2010-09-01	17291.10536	62	0	17291.10536	3855087.383	0	2016-12-01	2016-12-01	17291.10536	17291.10536	17291.10536	17291.10536	0	17291.10536	75
117-20375	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672914	-76.969647	2010-09-01	12791.86342	62	0	12791.86342	4031991.044	0	2017-12-01	2017-12-01	12791.86342	12791.86342	12791.86342	12791.86342	0	12791.86342	87
117-20375	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672914	-76.969647	2010-09-01	9463.349306	62	0	9463.349306	4162863.388	0	2018-12-01	2018-12-01	9463.349306	9463.349306	9463.349306	9463.349306	0	9463.349306	99
117-20375	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672914	-76.969647	2010-09-01	7000.933102	62	0	7000.933102	4259682.019	0	2019-12-01	2019-12-01	7000.933102	7000.933102	7000.933102	7000.933102	0	7000.933102	111
117-20380	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672628	-76.969747	2010-09-01	20948.40215	62	0	20948.40215	4412775.831	0	2016-12-01	2016-12-01	20948.40215	20948.40215	20948.40215	20948.40215	0	20948.40215	75
117-20380	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672628	-76.969747	2010-09-01	15497.51122	62	0	15497.51122	4627096.95	0	2017-12-01	2017-12-01	15497.51122	15497.51122	15497.51122	15497.51122	0	15497.51122	87
117-20380	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672628	-76.969747	2010-09-01	11464.97248	62	0	11464.97248	4785650.52	0	2018-12-01	2018-12-01	11464.97248	11464.97248	11464.97248	11464.97248	0	11464.97248	99
117-20380	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672628	-76.969747	2010-09-01	8481.722773	62	0	8481.722773	4902947.568	0	2019-12-01	2019-12-01	8481.722773	8481.722773	8481.722773	8481.722773	0	8481.722773	111
129-28076	XTO ENERGY INC	WESTMORELAND	SAINT CLAIR	40.341981	-79.088986	2010-09-01	5918.740465	62	0	5918.740465	889028.0878	0	2016-12-01	2016-12-01	5918.740465	5918.740465	5918.740465	5918.740465	0	5918.740465	75
129-28076	XTO ENERGY INC	WESTMORELAND	SAINT CLAIR	40.341981	-79.088986	2010-09-01	4378.651226	62	0	4378.651226	949582.1611	0	2017-12-01	2017-12-01	4378.651226	4378.651226	4378.651226	4378.651226	0	4378.651226	87
129-28076	XTO ENERGY INC	WESTMORELAND	SAINT CLAIR	40.341981	-79.088986	2010-09-01	3239.301787	62	0	3239.301787	994379.7273	0	2018-12-01	2018-12-01	3239.301787	3239.301787	3239.301787	3239.301787	0	3239.301787	99
129-28076	XTO ENERGY INC	WESTMORELAND	SAINT CLAIR	40.341981	-79.088986	2010-09-01	2396.417418	62	0	2396.417418	1027520.717	0	2019-12-01	2019-12-01	2396.417418	2396.417418	2396.417418	2396.417418	0	2396.417418	111
005-30493	EXCO RESOURCES PA INC	ARMSTRONG	MANOR	40.745925	-79.508239	2010-10-01	13600.6942	61	0	13600.6942	1817894.771	0	2016-12-01	2016-12-01	13600.6942	13600.6942	13600.6942	13600.6942	0	13600.6942	74
005-30493	EXCO RESOURCES PA INC	ARMSTRONG	MANOR	40.745925	-79.508239	2010-10-01	10061.71781	61	0	10061.71781	1957042.186	0	2017-12-01	2017-12-01	10061.71781	10061.71781	10061.71781	10061.71781	0	10061.71781	86
005-30493	EXCO RESOURCES PA INC	ARMSTRONG	MANOR	40.745925	-79.508239	2010-10-01	7443.602789	61	0	7443.602789	2059982.669	0	2018-12-01	2018-12-01	7443.602789	7443.602789	7443.602789	7443.602789	0	7443.602789	98
005-30493	EXCO RESOURCES PA INC	ARMSTRONG	MANOR	40.745925	-79.508239	2010-10-01	5506.73588	61	0	5506.73588	2136137.464	0	2019-12-01	2019-12-01	5506.73588	5506.73588	5506.73588	5506.73588	0	5506.73588	110
015-20614	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750111	-76.838656	2010-10-01	20760.03268	61	0	20760.03268	4317562.672	0	2016-12-01	2016-12-01	20760.03268	20760.03268	20760.03268	20760.03268	0	20760.03268	74
015-20614	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750111	-76.838656	2010-10-01	15358.15654	61	0	15358.15654	4529956.601	0	2017-12-01	2017-12-01	15358.15654	15358.15654	15358.15654	15358.15654	0	15358.15654	86
015-20614	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750111	-76.838656	2010-10-01	11361.87866	61	0	11361.87866	4687084.446	0	2018-12-01	2018-12-01	11361.87866	11361.87866	11361.87866	11361.87866	0	11361.87866	98
015-20614	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750111	-76.838656	2010-10-01	8405.454539	61	0	8405.454539	4803326.751	0	2019-12-01	2019-12-01	8405.454539	8405.454539	8405.454539	8405.454539	0	8405.454539	110
015-20616	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750372	-76.838792	2010-10-01	18909.38019	61	0	18909.38019	3938207.601	0	2016-12-01	2016-12-01	18909.38019	18909.38019	18909.38019	18909.38019	0	18909.38019	74
015-20616	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750372	-76.838792	2010-10-01	13989.05413	61	0	13989.05413	4131667.68	0	2017-12-01	2017-12-01	13989.05413	13989.05413	13989.05413	13989.05413	0	13989.05413	86
015-20616	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750372	-76.838792	2010-10-01	10349.02432	61	0	10349.02432	4274788.368	0	2018-12-01	2018-12-01	10349.02432	10349.02432	10349.02432	10349.02432	0	10349.02432	98
015-20616	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750372	-76.838792	2010-10-01	7656.150546	61	0	7656.150546	4380668.256	0	2019-12-01	2019-12-01	7656.150546	7656.150546	7656.150546	7656.150546	0	7656.150546	110
015-20617	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750392	-76.838667	2010-10-01	9470.056888	61	0	9470.056888	2558542.936	0	2016-12-01	2016-12-01	9470.056888	9470.056888	9470.056888	9470.056888	0	9470.056888	74
015-20617	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750392	-76.838667	2010-10-01	7005.895334	61	0	7005.895334	2655430.191	0	2017-12-01	2017-12-01	7005.895334	7005.895334	7005.895334	7005.895334	0	7005.895334	86
015-20617	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750392	-76.838667	2010-10-01	5182.922343	61	0	5182.922343	2727106.843	0	2018-12-01	2018-12-01	5182.922343	5182.922343	5182.922343	5182.922343	0	5182.922343	98
015-20617	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750392	-76.838667	2010-10-01	3834.297078	61	0	3834.297078	2780132.831	0	2019-12-01	2019-12-01	3834.297078	3834.297078	3834.297078	3834.297078	0	3834.297078	110
015-20618	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750411	-76.838542	2010-10-01	14410.30056	61	0	14410.30056	3079160.35	0	2016-12-01	2016-12-01	14410.30056	14410.30056	14410.30056	14410.30056	0	14410.30056	74
015-20618	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750411	-76.838542	2010-10-01	10660.66008	61	0	10660.66008	3226590.771	0	2017-12-01	2017-12-01	10660.66008	10660.66008	10660.66008	10660.66008	0	10660.66008	86
015-20618	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750411	-76.838542	2010-10-01	7886.696946	61	0	7886.696946	3335658.975	0	2018-12-01	2018-12-01	7886.696946	7886.696946	7886.696946	7886.696946	0	7886.696946	98
015-20618	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750411	-76.838542	2010-10-01	5834.534469	61	0	5834.534469	3416347.024	0	2019-12-01	2019-12-01	5834.534469	5834.534469	5834.534469	5834.534469	0	5834.534469	110
019-21686	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.675081	-79.751297	2010-10-01	18859.31186	61	0	18859.31186	3192670.408	0	2016-12-01	2016-12-01	18859.31186	18859.31186	18859.31186	18859.31186	0	18859.31186	74
019-21686	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.675081	-79.751297	2010-10-01	13952.01386	61	0	13952.01386	3385618.242	0	2017-12-01	2017-12-01	13952.01386	13952.01386	13952.01386	13952.01386	0	13952.01386	86
019-21686	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.675081	-79.751297	2010-10-01	10321.62214	61	0	10321.62214	3528359.975	0	2018-12-01	2018-12-01	10321.62214	10321.62214	10321.62214	10321.62214	0	10321.62214	98
019-21686	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.675081	-79.751297	2010-10-01	7635.878561	61	0	7635.878561	3633959.514	0	2019-12-01	2019-12-01	7635.878561	7635.878561	7635.878561	7635.878561	0	7635.878561	110
019-21687	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.675026	-79.751126	2010-10-01	39035.26211	61	0	39035.26211	5440257.857	0	2016-12-01	2016-12-01	39035.26211	39035.26211	39035.26211	39035.26211	0	39035.26211	74
019-21687	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.675026	-79.751126	2010-10-01	28878.06947	61	0	28878.06947	5839623.928	0	2017-12-01	2017-12-01	28878.06947	28878.06947	28878.06947	28878.06947	0	28878.06947	86
019-21687	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.675026	-79.751126	2010-10-01	21363.83493	61	0	21363.83493	6135072.722	0	2018-12-01	2018-12-01	21363.83493	21363.83493	21363.83493	21363.83493	0	21363.83493	98
019-21687	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.675026	-79.751126	2010-10-01	15804.84608	61	0	15804.84608	6353644.095	0	2019-12-01	2019-12-01	15804.84608	15804.84608	15804.84608	15804.84608	0	15804.84608	110
033-26835	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16236	-78.463009	2010-10-01	15493.44305	61	0	15493.44305	2303224.912	0	2016-12-01	2016-12-01	15493.44305	15493.44305	15493.44305	15493.44305	0	15493.44305	74
033-26835	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16236	-78.463009	2010-10-01	11461.96286	61	0	11461.96286	2461736.861	0	2017-12-01	2017-12-01	11461.96286	11461.96286	11461.96286	11461.96286	0	11461.96286	86
033-26835	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16236	-78.463009	2010-10-01	8479.49628	61	0	8479.49628	2579003.118	0	2018-12-01	2018-12-01	8479.49628	8479.49628	8479.49628	8479.49628	0	8479.49628	98
033-26835	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16236	-78.463009	2010-10-01	6273.084114	61	0	6273.084114	2665756.042	0	2019-12-01	2019-12-01	6273.084114	6273.084114	6273.084114	6273.084114	0	6273.084114	110
033-26871	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16231	-78.463073	2010-10-01	10925.49421	61	0	10925.49421	1942081.679	0	2016-12-01	2016-12-01	10925.49421	10925.49421	10925.49421	10925.49421	0	10925.49421	74
033-26871	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16231	-78.463073	2010-10-01	8082.619761	61	0	8082.619761	2053859.376	0	2017-12-01	2017-12-01	8082.619761	8082.619761	8082.619761	8082.619761	0	8082.619761	86
033-26871	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16231	-78.463073	2010-10-01	5979.477076	61	0	5979.477076	2136551.894	0	2018-12-01	2018-12-01	5979.477076	5979.477076	5979.477076	5979.477076	0	5979.477076	98
033-26871	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16231	-78.463073	2010-10-01	4423.583833	61	0	4423.583833	2197727.357	0	2019-12-01	2019-12-01	4423.583833	4423.583833	4423.583833	4423.583833	0	4423.583833	110
033-26888	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16231	-78.462943	2010-10-01	12468.6882	61	0	12468.6882	2169010.636	0	2016-12-01	2016-12-01	12468.6882	12468.6882	12468.6882	12468.6882	0	12468.6882	74
033-26888	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16231	-78.462943	2010-10-01	9224.266072	61	0	9224.266072	2296576.605	0	2017-12-01	2017-12-01	9224.266072	9224.266072	9224.266072	9224.266072	0	9224.266072	86
033-26888	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16231	-78.462943	2010-10-01	6824.060657	61	0	6824.060657	2390949.198	0	2018-12-01	2018-12-01	6824.060657	6824.060657	6824.060657	6824.060657	0	6824.060657	98
033-26888	EOG RESOURCES INC	CLEARFIELD	LAWRENCE	41.16231	-78.462943	2010-10-01	5048.402062	61	0	5048.402062	2460765.516	0	2019-12-01	2019-12-01	5048.402062	5048.402062	5048.402062	5048.402062	0	5048.402062	110
105-21615	ULTRA RESOURCES INC	POTTER	WEST BRANCH	41.685347	-77.603404	2010-10-01	13104.07263	61	0	13104.07263	1423004.692	0	2016-12-01	2016-12-01	13104.07263	13104.07263	13104.07263	13104.07263	0	13104.07263	74
105-21615	ULTRA RESOURCES INC	POTTER	WEST BRANCH	41.685347	-77.603404	2010-10-01	9694.319938	61	0	9694.319938	1557071.218	0	2017-12-01	2017-12-01	9694.319938	9694.319938	9694.319938	9694.319938	0	9694.319938	86
105-21615	ULTRA RESOURCES INC	POTTER	WEST BRANCH	41.685347	-77.603404	2010-10-01	7171.803889	61	0	7171.803889	1656252.888	0	2018-12-01	2018-12-01	7171.803889	7171.803889	7171.803889	7171.803889	0	7171.803889	98
105-21615	ULTRA RESOURCES INC	POTTER	WEST BRANCH	41.685347	-77.603404	2010-10-01	5305.660568	61	0	5305.660568	1729626.934	0	2019-12-01	2019-12-01	5305.660568	5305.660568	5305.660568	5305.660568	0	5305.660568	110
117-20376	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672906	-76.969739	2010-10-01	10911.79396	61	0	10911.79396	2360048.614	0	2016-12-01	2016-12-01	10911.79396	10911.79396	10911.79396	10911.79396	0	10911.79396	74
117-20376	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672906	-76.969739	2010-10-01	8072.48439	61	0	8072.48439	2471686.145	0	2017-12-01	2017-12-01	8072.48439	8072.48439	8072.48439	8072.48439	0	8072.48439	86
117-20376	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672906	-76.969739	2010-10-01	5971.978985	61	0	5971.978985	2554274.968	0	2018-12-01	2018-12-01	5971.978985	5971.978985	5971.978985	5971.978985	0	5971.978985	98
117-20376	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672906	-76.969739	2010-10-01	4418.036787	61	0	4418.036787	2615373.72	0	2019-12-01	2019-12-01	4418.036787	4418.036787	4418.036787	4418.036787	0	4418.036787	110
117-20377	TALISMAN ENERGY USA INC	TIOGA	WARD	41.6729	-76.969831	2010-10-01	13122.52	61	0	13122.52	2970176.103	0	2016-12-01	2016-12-01	13122.52	13122.52	13122.52	13122.52	0	13122.52	74
117-20377	TALISMAN ENERGY USA INC	TIOGA	WARD	41.6729	-76.969831	2010-10-01	9707.967197	61	0	9707.967197	3104431.363	0	2017-12-01	2017-12-01	9707.967197	9707.967197	9707.967197	9707.967197	0	9707.967197	86
117-20377	TALISMAN ENERGY USA INC	TIOGA	WARD	41.6729	-76.969831	2010-10-01	7181.900056	61	0	7181.900056	3203752.656	0	2018-12-01	2018-12-01	7181.900056	7181.900056	7181.900056	7181.900056	0	7181.900056	98
117-20377	TALISMAN ENERGY USA INC	TIOGA	WARD	41.6729	-76.969831	2010-10-01	5313.129655	61	0	5313.129655	3277229.996	0	2019-12-01	2019-12-01	5313.129655	5313.129655	5313.129655	5313.129655	0	5313.129655	110
117-20378	TALISMAN ENERGY USA INC	TIOGA	WARD	41.672614	-76.969928	2010-10-01	10494.58192	61	0	10494.58192	2137025.569	0	2016-12-01	2016-12-01	10494.58192	10494.58192	10494.58192	10494.58192	0	10494.58192	74
